Meeting,Race Number,Distance,Tab No,Horse,Horseid,Weight,Barrier,Jockey,Jockeyid,Trainer,Trackcondition,Class Change,Hist Run Style,Settling Pos,Neural,age restrictions,Race Cl,Limitweight,sex restrictions,Weighttype,Age,Rno,Sex,Margin,LSFinPos,LSSP,Pricebf,MarketRank,Starters
Riccarton Park,4,1400.0,11,Kikimora,965328.0,54.5,12.0,W B Kennedy,14486,S Kennedy & A Furlong,Slow,7.9,op,2.0,3.0,,Benchmark 75,54.0,,Handicap,4.0,16.0,Mare,1.3,1.0,3.1,,,15
Riccarton Park,4,1400.0,12,Patsys Lass,881529.0,54.5,3.0,C A Campbell,15992,E P Green,Slow,2.2,mf,6.0,5.0,,Benchmark 75,54.0,,Handicap,8.0,50.0,Mare,5.5,10.0,18.8,,,15
Riccarton Park,4,1400.0,13,Diagon Alley,966574.0,54.0,15.0,M J Mc Nab,12820,L M Robinson,Slow,0.1,mf,7.0,15.0,,Benchmark 75,54.0,,Handicap,4.0,10.0,Mare,1.2,5.0,19.3,,,15
Riccarton Park,4,1400.0,14,Miss Nico Belle,969197.0,54.0,10.0,Tina Comignaghi,14767,S B Marsh,Slow,7.6,mf,11.0,13.0,,Benchmark 75,54.0,,Handicap,4.0,21.0,Mare,2.3,1.0,10.9,,,15
Riccarton Park,4,1400.0,15,Regal Dice,981597.0,54.0,7.0,Craig Grylls,13663,R J Patterson,Slow,0.6,mf,8.0,10.0,,Benchmark 75,54.0,,Handicap,4.0,7.0,Mare,2.9,4.0,3.9,,,15
Riccarton Park,5,1000.0,1,Challa,901593.0,59.0,12.0,Johnathon Parkes,13354,Mark Walker & Sam Bergerson,Slow,12.7,l,2.0,1.0,,Open,53.0,,Handicap,7.0,32.0,Gelding,3.5,9.0,4.7,,,15
Riccarton Park,5,1000.0,2,On The Bubbles,945019.0,55.0,11.0,Craig Grylls,13663,Mark Walker & Sam Bergerson,Slow,12.7,op/mf,10.0,5.0,,Open,53.0,,Handicap,5.0,21.0,Gelding,0.4,1.0,3.8,,,15
Riccarton Park,5,1000.0,3,Maria Farina,945213.0,53.0,9.0,Ms K Williams,5630,Darryn & Briar Weatherley,Slow,-12.4,mf/bm,15.0,8.0,,Open,53.0,,Handicap,6.0,21.0,Mare,5.7,6.0,5.0,,,15
Riccarton Park,5,1000.0,4,Emanon,946614.0,53.0,7.0,S L Wynne,15173,L G Dobbs,Slow,4.3,l,5.0,14.0,,Open,53.0,,Handicap,5.0,46.0,Mare,2.0,3.0,3.7,,,15
Riccarton Park,5,1000.0,5,Not Guilty,963298.0,53.0,5.0,L Sutherland,17079,A W Pike,Slow,-1.5,l,4.0,6.0,,Open,53.0,,Handicap,5.0,14.0,Mare,2.8,2.0,25.1,,,15
Riccarton Park,5,1000.0,6,Lincolns Kruz,925684.0,53.0,6.0,Joe Doyle,16194,Ms L Latta,Slow,-12.4,op,9.0,9.0,,Open,53.0,,Handicap,7.0,42.0,Gelding,8.2,9.0,20.9,,,15
Riccarton Park,5,1000.0,7,My World,914579.0,53.0,1.0,K Chowdhoory,16192,M & M Pitman,Slow,4.0,mf,14.0,13.0,,Open,53.0,,Handicap,7.0,30.0,Gelding,1.8,4.0,6.4,,,15
Riccarton Park,5,1000.0,8,Raffle,948382.0,53.0,13.0,W F Pinn,16211,M P Breslin,Slow,-3.6,mf,12.0,15.0,,Open,53.0,,Handicap,6.0,20.0,Mare,10.6,7.0,15.0,,,15
Riccarton Park,5,1000.0,9,The Radiant One,952143.0,53.0,8.0,Tina Comignaghi,14767,Dennis Brothers,Slow,0.0,l,3.0,10.0,,Open,53.0,,Handicap,5.0,15.0,Mare,3.0,3.0,4.4,,,15
Riccarton Park,5,1000.0,10,Beebeep,977160.0,53.0,14.0,K R Hercock,11181,C R Isdale,Slow,-14.8,op,7.0,4.0,,Open,53.0,,Handicap,4.0,8.0,Mare,0.2,2.0,26.7,,,15
Riccarton Park,5,1000.0,11,Dancarina,960645.0,53.0,15.0,W B Kennedy,14486,Mark Walker & Sam Bergerson,Slow,0.2,op/mf,11.0,11.0,,Open,53.0,,Handicap,5.0,12.0,Mare,0.5,1.0,7.2,,,15
Riccarton Park,5,1000.0,12,Shezzacatch,940027.0,53.0,2.0,T L Taiaroa,16226,E G Lowry,Slow,-0.5,mf,13.0,7.0,,Open,53.0,,Handicap,6.0,22.0,Mare,1.5,4.0,6.2,,,15
Riccarton Park,5,1000.0,13,Third Decree,978524.0,53.0,3.0,J J Fawcett,15854,M & M Pitman,Slow,-0.4,op,8.0,12.0,,Open,53.0,,Handicap,4.0,8.0,Mare,0.8,2.0,8.8,,,15
Riccarton Park,5,1000.0,14,Imwonderfultonight,954868.0,53.0,4.0,M J Mc Nab,12820,Ms S P Mynott,Slow,6.8,op,6.0,3.0,,Open,53.0,,Handicap,5.0,5.0,Mare,4.5,1.0,1.6,,,15
Riccarton Park,5,1000.0,15,Spartan,986913.0,53.0,10.0,D I Montes De Oca,16632,R McKay & A Harrington,Slow,6.9,l,1.0,2.0,,Open,53.0,,Handicap,4.0,5.0,Gelding,0.1,1.0,3.5,,,15
Riccarton Park,6,1100.0,1,Mr Universe,891639.0,60.0,6.0,R T Elliot,15675,Team Rogerson,Slow,0.0,mf/bm,14.0,11.0,,Benchmark 75,54.0,,Handicap,8.0,72.0,Gelding,8.0,14.0,60.8,,,14
Riccarton Park,6,1100.0,2,Golden Harvest,925182.0,59.5,1.0,K Chowdhoory,16192,M & M Pitman,Slow,13.2,mf/bm,11.0,1.0,,Benchmark 75,54.0,,Handicap,7.0,36.0,Gelding,3.8,10.0,54.8,,,14
Riccarton Park,6,1100.0,3,Lilhoovesgotmoves,935971.0,58.0,9.0,Craig Grylls,13663,B D Revell,Slow,0.1,mf/bm,12.0,2.0,,Benchmark 75,54.0,,Handicap,8.0,35.0,Mare,0.9,3.0,11.5,,,14
Riccarton Park,6,1100.0,5,Insatiable,979153.0,58.0,10.0,W B Kennedy,14486,Mark Walker & Sam Bergerson,Slow,0.6,op/mf,9.0,3.0,,Benchmark 75,54.0,,Handicap,4.0,7.0,Gelding,0.8,1.0,5.2,,,14
Riccarton Park,6,1100.0,6,Diamond Girl,939039.0,57.5,14.0,J J Fawcett,15854,J C Blackadder,Slow,0.0,mf/bm,13.0,10.0,,Benchmark 75,54.0,,Handicap,7.0,25.0,Mare,11.6,10.0,33.2,,,14
Riccarton Park,6,1100.0,7,Express Coup,971492.0,57.0,7.0,Joe Doyle,16194,M & M Pitman,Slow,0.1,op,6.0,5.0,,Benchmark 75,54.0,,Handicap,4.0,13.0,Mare,1.9,6.0,8.3,,,14
Riccarton Park,6,1100.0,8,Matter Of Honour,969730.0,57.0,11.0,M J Mc Nab,12820,A W Pike,Slow,0.0,op,3.0,8.0,,Benchmark 75,54.0,,Handicap,4.0,10.0,Horse,3.9,5.0,3.1,,,14
Riccarton Park,6,1100.0,9,Belles Echo,976924.0,56.0,12.0,Tina Comignaghi,14767,Ms L Latta,Slow,0.0,l,2.0,13.0,,Benchmark 75,54.0,,Handicap,5.0,11.0,Mare,5.2,7.0,12.3,,,14
Riccarton Park,6,1100.0,10,Gunnar,894085.0,56.0,8.0,K R Hercock,11181,P D Harris,Slow,0.6,op,7.0,7.0,,Benchmark 75,54.0,,Handicap,8.0,38.0,Gelding,13.3,7.0,9.5,,,14
Riccarton Park,6,1100.0,11,Kana,961898.0,55.5,2.0,Johnathon Parkes,13354,Peter Didham,Slow,7.3,op/mf,8.0,6.0,,Benchmark 75,54.0,,Handicap,4.0,11.0,Mare,6.0,1.0,3.3,,,14
Riccarton Park,6,1100.0,13,Papagena,918342.0,55.0,5.0,S Toolooa,16000,Ms S Faulkner,Slow,0.1,op,5.0,9.0,,Benchmark 75,54.0,,Handicap,7.0,44.0,Mare,4.6,9.0,29.9,,,14
Riccarton Park,6,1100.0,14,Darcis Queen,947109.0,54.5,3.0,W F Pinn,16211,Ms P Robson,Slow,0.0,mf,10.0,14.0,,Benchmark 75,54.0,,Handicap,6.0,21.0,Mare,46.2,10.0,19.6,,,14
Riccarton Park,6,1100.0,15,Miss Miranda,975348.0,54.0,13.0,S L Wynne,15173,L J Stewart,Slow,7.9,l,1.0,12.0,,Benchmark 75,54.0,,Handicap,4.0,7.0,Mare,0.8,1.0,7.2,,,14
Riccarton Park,6,1100.0,16,Unleashed,958135.0,52.0,4.0,L Sutherland,17079,R J Patterson,Slow,0.6,op,4.0,4.0,,Benchmark 75,54.0,,Handicap,5.0,10.0,Mare,1.6,3.0,4.5,,,14
Riccarton Park,7,2600.0,1,Aljay,950357.0,58.0,9.0,Tina Comignaghi,14767,K T Myers,Slow,-12.4,bm,16.0,5.0,,Open,53.0,,Handicap,6.0,30.0,Gelding,3.4,6.0,5.9,,,16
Riccarton Park,7,2600.0,2,Mahrajaan,987213.0,55.0,3.0,S R Weatherley,15846,S Ritchie & C Murray,Slow,-4.6,bm,15.0,13.0,,Open,53.0,,Handicap,6.0,15.0,Gelding,3.9,4.0,13.4,,,16
Riccarton Park,7,2600.0,3,Proserve,950420.0,54.5,16.0,Joe Doyle,16194,M & M Pitman,Slow,0.0,bm,6.0,1.0,,Open,53.0,,Handicap,5.0,24.0,Gelding,2.6,3.0,7.1,,,16
Riccarton Park,7,2600.0,4,Prince Alby,963316.0,53.5,15.0,Ms K Williams,5630,Kelvin Tyler,Slow,-4.6,bm,13.0,3.0,,Open,53.0,,Handicap,5.0,21.0,Gelding,1.3,2.0,7.4,,,16
Riccarton Park,7,2600.0,5,Charms Star,942496.0,53.0,13.0,W F Pinn,16211,Ms L Latta,Slow,0.0,bm,9.0,9.0,,Open,53.0,,Handicap,6.0,32.0,Mare,1.3,2.0,9.3,,,16
Riccarton Park,7,2600.0,6,Glorified,951677.0,53.0,12.0,Craig Grylls,13663,Ms T Rae,Slow,0.0,bm,10.0,2.0,,Open,53.0,,Handicap,6.0,27.0,Mare,3.8,6.0,7.4,,,16
Riccarton Park,7,2600.0,7,Inmyshadow,945240.0,53.0,5.0,T L Taiaroa,16226,A J Meadows,Slow,-12.4,bm,3.0,12.0,,Open,53.0,,Handicap,7.0,28.0,Gelding,1.9,4.0,7.1,,,16
Riccarton Park,7,2600.0,8,Jay Bee Gee,960426.0,53.0,10.0,M K Hudson,14855,A M Bull,Slow,0.2,op/mf,1.0,14.0,,Open,53.0,,Handicap,6.0,16.0,Gelding,5.4,7.0,4.3,,,16
Riccarton Park,7,2600.0,9,Taimate Diva,956467.0,53.0,7.0,K Chowdhoory,16192,Andrew Carston,Slow,0.0,mf,2.0,10.0,,Open,53.0,,Handicap,5.0,19.0,Mare,5.5,8.0,11.6,,,16
Riccarton Park,7,2600.0,10,Nest Egg,945018.0,53.0,6.0,W B Kennedy,14486,S B Marsh,Slow,-4.6,bm,14.0,7.0,,Open,53.0,,Handicap,5.0,29.0,Gelding,3.5,1.0,5.9,,,16
Riccarton Park,7,2600.0,11,Oso Savvy,939042.0,53.0,8.0,K R Hercock,11181,J R Wheeler,Slow,-0.5,bm,7.0,11.0,,Open,53.0,,Handicap,7.0,31.0,Gelding,2.8,8.0,11.3,,,16
Riccarton Park,7,2600.0,12,The Mighty Spar,926648.0,53.0,2.0,,0,Mark Walker & Sam Bergerson,Slow,-4.6,bm,5.0,16.0,,Open,53.0,,Handicap,6.0,33.0,Gelding,2.6,3.0,2.9,,,16
Riccarton Park,7,2600.0,13,Mehzebeen,981103.0,53.0,11.0,M J Mc Nab,12820,Mark Walker & Sam Bergerson,Slow,6.9,bm,11.0,8.0,,Open,53.0,,Handicap,4.0,9.0,Mare,0.8,1.0,2.7,,,16
Riccarton Park,7,2600.0,14,Herself,961685.0,53.0,1.0,L Sutherland,17079,E G Lowry,Slow,-0.5,bm,12.0,6.0,,Open,53.0,,Handicap,6.0,17.0,Mare,0.9,5.0,14.0,,,16
Riccarton Park,7,2600.0,15,Husk,931715.0,53.0,4.0,J J Fawcett,15854,K G Harrison,Slow,-8.1,bm,4.0,15.0,,Open,53.0,,Handicap,7.0,44.0,Gelding,2.8,2.0,14.6,,,16
Riccarton Park,7,2600.0,17,Astradeel,944570.0,53.0,14.0,S L Wynne,15173,Ms A Frye,Slow,-5.5,bm,8.0,4.0,,Open,53.0,,Handicap,6.0,27.0,Gelding,5.0,4.0,29.2,,,16
Riccarton Park,8,2000.0,1,Good Oil,958578.0,57.5,1.0,L Sutherland,17079,Andrew Forsman,Slow,0.0,op,2.0,1.0,,Benchmark 75,54.0,,Handicap,5.0,18.0,Gelding,4.1,4.0,8.5,,,12
Riccarton Park,8,2000.0,2,Noble Knight,948620.0,59.5,10.0,K Chowdhoory,16192,Ms S Cunningham,Slow,0.1,mf,7.0,7.0,,Benchmark 75,54.0,,Handicap,6.0,30.0,Gelding,4.6,5.0,19.0,,,12
Riccarton Park,8,2000.0,3,Sir Albert,983338.0,59.0,6.0,S R Weatherley,15846,Ms T Rae,Slow,0.1,bm,11.0,4.0,,Benchmark 75,54.0,,Handicap,4.0,9.0,Gelding,0.2,1.0,2.7,,,12
Riccarton Park,8,2000.0,4,Peecee Pussycat,944149.0,58.0,12.0,S L Wynne,15173,Ms S L Wynne,Slow,0.1,op/mf,4.0,11.0,,Benchmark 75,54.0,,Handicap,6.0,32.0,Gelding,6.6,8.0,14.2,,,12
Riccarton Park,8,2000.0,5,Loquita,950284.0,57.5,11.0,Ms K Williams,5630,Ms L Prendergast,Slow,-4.1,op/mf,6.0,2.0,,Benchmark 75,54.0,,Handicap,6.0,21.0,Mare,2.7,4.0,4.0,,,12
Riccarton Park,8,2000.0,7,Establishment,944990.0,56.5,2.0,J J Fawcett,15854,L M Robinson,Slow,-5.1,l,1.0,8.0,,Benchmark 75,54.0,,Handicap,7.0,33.0,Gelding,30.5,14.0,65.0,,,12
Riccarton Park,8,2000.0,8,Wind In My Wings,945243.0,56.5,4.0,Joe Doyle,16194,P D Harris,Slow,0.1,mf,8.0,3.0,,Benchmark 75,54.0,,Handicap,6.0,41.0,Gelding,1.4,3.0,7.9,,,12
Riccarton Park,8,2000.0,9,Captain Oumuamua,953302.0,56.0,7.0,W B Kennedy,14486,P D Harris,Slow,-5.1,op,3.0,6.0,,Benchmark 75,54.0,,Handicap,6.0,30.0,Gelding,16.2,13.0,33.7,,,12
Riccarton Park,8,2000.0,10,Star Ballot,968920.0,56.0,8.0,Johnathon Parkes,13354,M & M Pitman,Slow,0.1,bm,12.0,5.0,,Benchmark 75,54.0,,Handicap,5.0,16.0,Gelding,3.7,3.0,15.3,,,12
Riccarton Park,8,2000.0,11,Hey Mickey,902097.0,54.0,9.0,Tina Comignaghi,14767,J & K Parsons & V Ramhit,Slow,7.3,mf,10.0,9.0,,Benchmark 75,54.0,,Handicap,8.0,58.0,Gelding,3.0,6.0,12.8,,,12
Riccarton Park,8,2000.0,14,Camping,904541.0,54.0,3.0,Rohan Mudhoo,16139,Ms A Frye,Slow,0.6,op/mf,5.0,12.0,,Benchmark 75,54.0,,Handicap,8.0,36.0,Gelding,3.1,3.0,21.1,,,12
Riccarton Park,8,2000.0,15,Madison Rose,956183.0,54.0,5.0,M K Hudson,14855,P D Harris,Slow,7.9,mf,9.0,10.0,,Benchmark 75,54.0,,Handicap,6.0,36.0,Mare,6.6,11.0,13.8,,,12
Riccarton Park,9,1600.0,1,Crocetti,983273.0,57.0,1.0,W B Kennedy,14486,Danny Walker & Arron Tata,Slow,-8.4,op,1.0,1.0,3yo,Open,0.0,,Set Weight,3.0,5.0,Gelding,1.5,1.0,1.4,,,11
Riccarton Park,9,1600.0,2,Burn To Shine,983160.0,57.0,5.0,Johnathon Parkes,13354,S B Marsh,Slow,3.0,op,2.0,3.0,3yo,Open,0.0,,Set Weight,3.0,6.0,Gelding,0.5,1.0,4.7,,,11
Riccarton Park,9,1600.0,3,Lantern Way,976579.0,57.0,7.0,Jonathan Riddell,11393,Ms L Latta,Slow,3.0,mf/bm,6.0,10.0,3yo,Open,0.0,,Set Weight,3.0,7.0,Colt,1.5,3.0,2.8,,,11
Riccarton Park,9,1600.0,4,Trobriand,978079.0,57.0,9.0,M J Mc Nab,12820,Mark Walker & Sam Bergerson,Slow,3.0,mf/bm,7.0,2.0,3yo,Open,0.0,,Set Weight,3.0,9.0,Colt,0.5,2.0,2.7,,,11
Riccarton Park,9,1600.0,5,Solidify,986319.0,57.0,10.0,R T Elliot,15675,Team Rogerson,Slow,-8.4,bm,11.0,9.0,3yo,Open,0.0,,Set Weight,3.0,9.0,Colt,5.4,5.0,11.6,,,11
Riccarton Park,9,1600.0,6,Talisker,979711.0,57.0,11.0,S R Weatherley,15846,Mark Walker & Sam Bergerson,Slow,15.7,op/mf,4.0,5.0,3yo,Open,0.0,,Set Weight,3.0,7.0,Gelding,1.3,1.0,1.3,,,11
Riccarton Park,9,1600.0,7,To Catch A Thief,979712.0,57.0,3.0,Craig Grylls,13663,G Richardson & R Norvall,Slow,-8.4,bm,9.0,8.0,3yo,Open,0.0,,Set Weight,3.0,8.0,Gelding,1.7,3.0,26.6,,,11
Riccarton Park,9,1600.0,8,Danjuro,994113.0,57.0,2.0,W F Pinn,16211,Peter Didham,Slow,-5.3,mf,5.0,6.0,3yo,Open,0.0,,Set Weight,3.0,2.0,Gelding,1.5,2.0,7.7,,,11
Riccarton Park,9,1600.0,9,Balzano,993623.0,57.0,6.0,Joe Doyle,16194,Andrew Forsman,Slow,20.6,op,3.0,11.0,3yo,Open,0.0,,Set Weight,3.0,3.0,Gelding,1.3,1.0,3.5,,,11
Riccarton Park,9,1600.0,10,Herbert,986433.0,57.0,4.0,K R Hercock,11181,J R Wheeler,Slow,19.5,mf/bm,8.0,7.0,3yo,Open,0.0,,Set Weight,3.0,6.0,Gelding,1.8,2.0,1.5,,,11
Riccarton Park,9,1600.0,11,Bozo,989800.0,55.0,8.0,Tina Comignaghi,14767,K T Myers,Slow,-5.3,bm,10.0,4.0,3yo,Open,0.0,,Set Weight,3.0,5.0,Filly,1.5,1.0,3.9,,,11
Riccarton Park,10,1600.0,1,Lippy,969727.0,59.5,14.0,Joe Doyle,16194,Andrew Carston,Slow,0.6,mf,10.0,7.0,,Benchmark 65,55.5,,Handicap,4.0,15.0,Gelding,7.6,4.0,7.2,,,18
Riccarton Park,10,1600.0,2,Ayreon,958117.0,59.0,17.0,W F Pinn,16211,Ms T Rae,Slow,0.6,mf,13.0,8.0,,Benchmark 65,55.5,,Handicap,5.0,21.0,Gelding,4.2,3.0,2.8,,,18
Riccarton Park,10,1600.0,3,Iffididit,985297.0,59.0,11.0,K Chowdhoory,16192,S Kennedy & A Furlong,Slow,0.1,mf,14.0,13.0,,Benchmark 65,55.5,,Handicap,4.0,6.0,Gelding,11.1,13.0,5.3,,,18
Riccarton Park,10,1600.0,4,Richard Stomper,981317.0,59.0,15.0,Brandon May,16641,Ms S Faulkner,Slow,-6.6,mf,12.0,1.0,,Benchmark 65,55.5,,Handicap,4.0,7.0,Gelding,1.6,3.0,16.1,,,18
Riccarton Park,10,1600.0,5,Its The Vibe,953303.0,58.5,13.0,D I Montes De Oca,16632,R McKay & A Harrington,Slow,0.1,mf/bm,15.0,11.0,,Benchmark 65,55.5,,Handicap,5.0,24.0,Gelding,5.6,3.0,16.6,,,18
Riccarton Park,10,1600.0,6,Mckhan,972056.0,58.5,7.0,K R Hercock,11181,A J Meadows,Slow,0.6,mf,5.0,2.0,,Benchmark 65,55.5,,Handicap,5.0,10.0,Gelding,4.3,7.0,4.6,,,18
Riccarton Park,10,1600.0,7,Sincere,984924.0,58.5,10.0,Jonathan Riddell,11393,Andrew Carston,Slow,0.6,bm,18.0,17.0,,Benchmark 65,55.5,,Handicap,4.0,5.0,Gelding,10.0,6.0,30.6,,,18
Riccarton Park,10,1600.0,8,Smooth Operator,980182.0,58.5,12.0,J J Fawcett,15854,Ms S Faulkner,Slow,0.6,mf,6.0,10.0,,Benchmark 65,55.5,,Handicap,4.0,8.0,Gelding,4.0,5.0,8.5,,,18
Riccarton Park,10,1600.0,9,Tavanasia,968921.0,58.5,18.0,Johnathon Parkes,13354,M & M Pitman,Slow,16.2,op,2.0,3.0,,Benchmark 65,55.5,,Handicap,4.0,15.0,Gelding,3.0,1.0,4.2,,,18
Riccarton Park,10,1600.0,10,Anneliese,960193.0,56.0,8.0,L Sutherland,17079,L M Robinson,Slow,-7.2,mf,9.0,5.0,,Benchmark 65,55.5,,Handicap,5.0,18.0,Mare,9.4,14.0,19.2,,,18
Riccarton Park,10,1600.0,11,Sympathique,914586.0,58.0,2.0,G A Jogoo,15550,L J Stewart,Slow,-6.6,bm,17.0,4.0,,Benchmark 65,55.5,,Handicap,7.0,59.0,Mare,2.7,9.0,20.2,,,18
Riccarton Park,10,1600.0,12,Dublues,869512.0,57.5,1.0,A Balloo,16552,Kenny Moore,Slow,10.2,l,1.0,9.0,,Benchmark 65,55.5,,Handicap,9.0,64.0,Mare,2.0,1.0,4.8,,,18
Riccarton Park,10,1600.0,13,Fettercairn,947301.0,57.5,5.0,S L Wynne,15173,Ms S L Wynne,Slow,0.6,mf,11.0,12.0,,Benchmark 65,55.5,,Handicap,6.0,29.0,Mare,9.2,5.0,9.9,,,18
Riccarton Park,10,1600.0,14,Santissima,937202.0,57.5,9.0,Rohan Mudhoo,16139,S Hargreaves & N Murfitt,Slow,0.1,op,3.0,6.0,,Benchmark 65,55.5,,Handicap,8.0,31.0,Mare,6.9,5.0,19.8,,,18
Riccarton Park,10,1600.0,15,Waihora Mist,948875.0,57.0,4.0,Craig Grylls,13663,L M Robinson,Slow,0.1,mf,8.0,18.0,,Benchmark 65,55.5,,Handicap,6.0,30.0,Mare,0.0,99.0,32.0,,,18
Riccarton Park,10,1600.0,16,Our Milly Bee,975831.0,56.5,6.0,M J Mc Nab,12820,Mark Walker & Sam Bergerson,Slow,0.1,mf/bm,16.0,15.0,,Benchmark 65,55.5,,Handicap,4.0,17.0,Mare,5.9,4.0,22.4,,,18
Riccarton Park,10,1600.0,17,Inchaarj,965870.0,56.0,3.0,Ms K Williams,5630,Jamie Bullard,Slow,0.1,mf,7.0,14.0,,Benchmark 65,55.5,,Handicap,5.0,15.0,Mare,8.7,10.0,17.9,,,18
Riccarton Park,10,1600.0,19,Justa Lad,965323.0,58.0,16.0,,0,Andrew Carston,Slow,0.3,op/mf,4.0,16.0,,Benchmark 65,55.5,,Handicap,6.0,10.0,Gelding,11.6,9.0,17.7,,,18
Rosehill,1,1800.0,1,Touristic,976315.0,60.0,5.0,Chad Schofield,14670,P & P Snowden,Soft,-2.0,bm,5.0,1.0,3yo+,Benchmark 78,53.5,,Handicap,5.0,18.0,Gelding,3.9,4.0,5.5,3.51,1.0,9
Rosehill,1,1800.0,2,Unanimous,924339.0,58.0,3.0,Regan Bayliss,15209,C Maher & D Eustace,Soft,-2.0,bm,8.0,7.0,3yo+,Benchmark 78,53.5,,Handicap,6.0,26.0,Gelding,5.6,11.0,61.0,11.35,4.0,9
Rosehill,1,1800.0,3,Marsabit,959724.0,57.5,4.0,Q Krogh,15289,D A Williams,Soft,-10.8,bm,7.0,6.0,3yo+,Benchmark 78,53.5,,Handicap,6.0,36.0,Gelding,7.2,13.0,201.0,57.28,8.0,9
Rosehill,1,1800.0,4,New Republic,945416.0,57.0,6.0,Jason Collett,14123,M S Minervini,Soft,-14.7,mf/bm,4.0,8.0,3yo+,Benchmark 78,53.5,,Handicap,5.0,26.0,Gelding,14.1,13.0,201.0,26.94,7.0,9
Rosehill,1,1800.0,5,Spitfire,944604.0,53.0,2.0,Olivia Chambers,16986,Matthew Dale,Soft,0.3,bm,6.0,3.0,3yo+,Benchmark 78,53.5,,Handicap,5.0,26.0,Gelding,0.7,2.0,4.6,11.59,5.0,9
Rosehill,1,1800.0,6,First Light,964662.0,55.5,8.0,Tommy Berry,13842,C J Waller,Soft,0.0,op/mf,2.0,5.0,3yo+,Benchmark 78,53.5,,Handicap,6.0,20.0,Gelding,1.6,3.0,8.5,4.41,2.0,9
Rosehill,1,1800.0,7,Made By Khan,934179.0,55.5,7.0,Joshua Parr,1342,Adam Duggan,Soft,4.4,l,1.0,2.0,3yo+,Benchmark 78,53.5,,Handicap,6.0,25.0,Gelding,8.8,9.0,26.0,21.83,6.0,9
Rosehill,1,1800.0,8,Tympanist,935669.0,54.0,2.0,,0,David Payne,Soft,4.4,mf/bm,4.0,6.0,3yo+,Benchmark 78,53.5,,Handicap,5.0,31.0,Gelding,6.4,13.0,5.5,,,9
Rosehill,1,1400.0,8,Tympanist,935669.0,54.0,2.0,,0,David Payne,Soft,4.4,mf/bm,4.0,6.0,3yo+,Benchmark 78,52.0,,Handicap,5.0,31.0,Gelding,6.4,13.0,5.5,,,9
Rosehill,1,1800.0,9,Rise To It,951880.0,53.5,1.0,Dylan Gibbons,16566,C Maher & D Eustace,Soft,7.3,mf,3.0,4.0,3yo+,Benchmark 78,53.5,,Handicap,4.0,9.0,Gelding,0.8,1.0,4.0,4.68,3.0,9
Rosehill,2,2400.0,1,Caboche,942137.0,60.5,7.0,Nash Rawiller,9718,C J Waller,Soft,0.0,mf,3.0,1.0,3yo+,Benchmark 78,52.0,,Handicap,5.0,25.0,Gelding,1.2,2.0,5.5,4.29,2.0,9
Rosehill,2,2400.0,3,Casual Connection,972435.0,56.5,3.0,L Magorrian,15335,J G Sargent,Soft,0.0,mf/bm,4.0,4.0,3yo+,Benchmark 78,52.0,,Handicap,5.0,19.0,Gelding,6.9,7.0,10.0,21.38,6.0,9
Rosehill,2,2400.0,4,Queenmaker,959119.0,56.5,8.0,Adam Hyeronimus,14054,Edward Cummings,Soft,0.0,mf,1.0,3.0,3yo+,Benchmark 78,52.0,,Handicap,5.0,26.0,Mare,1.7,4.0,5.0,8.26,4.0,9
Rosehill,2,2400.0,5,Fathers Day,963439.0,55.0,2.0,Rachel King,15609,Bjorn Baker,Soft,0.0,mf,2.0,7.0,3yo+,Benchmark 78,52.0,,Handicap,6.0,17.0,Gelding,1.5,1.0,21.0,9.59,5.0,9
Rosehill,2,2400.0,6,Speycaster,973637.0,55.0,6.0,Tommy Berry,13842,C J Waller,Soft,0.0,bm,8.0,9.0,3yo+,Benchmark 78,52.0,,Handicap,5.0,12.0,Gelding,1.5,2.0,2.7,3.92,1.0,9
Rosehill,2,2400.0,7,Lady Redwood,934254.0,51.5,9.0,Olivia Chambers,16986,Paul Murray,Soft,10.2,bm,7.0,5.0,3yo+,Benchmark 78,52.0,,Handicap,6.0,27.0,Mare,0.4,1.0,5.0,35.14,9.0,9
Rosehill,2,2400.0,8,Apache Belle,885399.0,54.0,1.0,Brock Ryan,15590,Wayne Seelin,Soft,3.7,bm,5.0,6.0,3yo+,Benchmark 78,52.0,,Handicap,8.0,56.0,Mare,0.4,1.0,11.0,31.48,8.0,9
Rosehill,2,2400.0,9,Twigman,969253.0,54.0,4.0,Dylan Gibbons,16566,P L Shailer,Soft,7.3,bm,6.0,8.0,3yo+,Benchmark 78,52.0,,Handicap,4.0,10.0,Gelding,1.3,3.0,6.5,28.2,7.0,9
Rosehill,2,2400.0,10,Loving Cilla,941481.0,52.0,5.0,Zac Lloyd,16537,G D Hickman,Soft,4.4,bm,9.0,2.0,3yo+,Benchmark 78,52.0,,Handicap,7.0,24.0,Mare,3.5,3.0,7.5,6.95,3.0,9
Rosehill,3,1100.0,1,Miss Hellfire,951790.0,57.0,1.0,Jett Stanley,16756,P & P Snowden,Soft,4.4,op/mf,3.0,3.0,3yo+,Benchmark 78,53.0,Fillies & Mares,Handicap,4.0,15.0,Mare,0.2,2.0,9.0,4.41,2.0,7
